Inventory_ID,Hub_ID,Event_ID,Food_Available_packets,Water_Available_Liters,Medical_Kits_Available,Shelter_Capacity_Available,Vehicles_Available,Vehicle_Capacity,Rescue_Personnel_Available,Distribution_Personnel_Available,Medical_Personnel_Available,Hours_Since_Disaster
INV00045,HUB005,EVT005,94414,320084,1089,41795,11,781,282,258,68,24
INV00045,HUB005,EVT005,94414,320084,1089,41795,11,781,282,258,68,36
INV00045,HUB005,EVT005,94414,320084,1089,41795,11,781,282,258,68,48
INV00045,HUB005,EVT005,94414,320084,1089,41795,11,781,282,258,68,72
INV00046,HUB006,EVT005,82824,280793,955,36665,12,730,247,227,59,0
INV00046,HUB006,EVT005,82824,280793,955,36665,12,730,247,227,59,3
INV00046,HUB006,EVT005,82824,280793,955,36665,12,730,247,227,59,6
INV00046,HUB006,EVT005,82824,280793,955,36665,12,730,247,227,59,12
INV00046,HUB006,EVT005,82824,280793,955,36665,12,730,247,227,59,24
INV00046,HUB006,EVT005,82824,280793,955,36665,12,730,247,227,59,36
INV00046,HUB006,EVT005,82824,280793,955,36665,12,730,247,227,59,48
INV00046,HUB006,EVT005,82824,280793,955,36665,12,730,247,227,59,72
INV00047,HUB007,EVT005,35010,118692,404,15498,12,726,104,96,25,0
INV00047,HUB007,EVT005,35010,118692,404,15498,12,726,104,96,25,3
INV00047,HUB007,EVT005,35010,118692,404,15498,12,726,104,96,25,6
INV00047,HUB007,EVT005,35010,118692,404,15498,12,726,104,96,25,12
INV00047,HUB007,EVT005,35010,118692,404,15498,12,726,104,96,25,24
INV00047,HUB007,EVT005,35010,118692,404,15498,12,726,104,96,25,36
INV00047,HUB007,EVT005,35010,118692,404,15498,12,726,104,96,25,48
INV00047,HUB007,EVT005,35010,118692,404,15498,12,726,104,96,25,72
INV00048,HUB008,EVT005,69815,236690,805,30906,13,730,208,191,50,0
INV00048,HUB008,EVT005,69815,236690,805,30906,13,730,208,191,50,3
INV00048,HUB008,EVT005,69815,236690,805,30906,13,730,208,191,50,6
INV00048,HUB008,EVT005,69815,236690,805,30906,13,730,208,191,50,12
INV00048,HUB008,EVT005,69815,236690,805,30906,13,730,208,191,50,24
INV00048,HUB008,EVT005,69815,236690,805,30906,13,730,208,191,50,36
INV00048,HUB008,EVT005,69815,236690,805,30906,13,730,208,191,50,48
INV00048,HUB008,EVT005,69815,236690,805,30906,13,730,208,191,50,72
INV00049,HUB009,EVT005,32422,109920,374,14353,9,671,97,89,23,0
INV00049,HUB009,EVT005,32422,109920,374,14353,9,671,97,89,23,3
INV00049,HUB009,EVT005,32422,109920,374,14353,9,671,97,89,23,6
INV00049,HUB009,EVT005,32422,109920,374,14353,9,671,97,89,23,12
INV00049,HUB009,EVT005,32422,109920,374,14353,9,671,97,89,23,24
INV00049,HUB009,EVT005,32422,109920,374,14353,9,671,97,89,23,36
INV00049,HUB009,EVT005,32422,109920,374,14353,9,671,97,89,23,48
INV00049,HUB009,EVT005,32422,109920,374,14353,9,671,97,89,23,72
INV00050,HUB010,EVT005,44792,151854,516,19828,9,717,134,123,32,0
INV00050,HUB010,EVT005,44792,151854,516,19828,9,717,134,123,32,3
INV00050,HUB010,EVT005,44792,151854,516,19828,9,717,134,123,32,6
INV00050,HUB010,EVT005,44792,151854,516,19828,9,717,134,123,32,12
INV00050,HUB010,EVT005,44792,151854,516,19828,9,717,134,123,32,24
INV00050,HUB010,EVT005,44792,151854,516,19828,9,717,134,123,32,36
INV00050,HUB010,EVT005,44792,151854,516,19828,9,717,134,123,32,48
INV00050,HUB010,EVT005,44792,151854,516,19828,9,717,134,123,32,72
INV00051,HUB001,EVT006,264715,909208,3295,118283,12,780,766,721,170,0
INV00051,HUB001,EVT006,264715,909208,3295,118283,12,780,766,721,170,3
INV00051,HUB001,EVT006,264715,909208,3295,118283,12,780,766,721,170,6
INV00051,HUB001,EVT006,264715,909208,3295,118283,12,780,766,721,170,12
INV00051,HUB001,EVT006,264715,909208,3295,118283,12,780,766,721,170,24
INV00051,HUB001,EVT006,264715,909208,3295,118283,12,780,766,721,170,36
INV00051,HUB001,EVT006,264715,909208,3295,118283,12,780,766,721,170,48
INV00051,HUB001,EVT006,264715,909208,3295,118283,12,780,766,721,170,72
INV00052,HUB002,EVT006,230128,790413,2865,102829,12,673,666,627,147,0
INV00052,HUB002,EVT006,230128,790413,2865,102829,12,673,666,627,147,3
INV00052,HUB002,EVT006,230128,790413,2865,102829,12,673,666,627,147,6
INV00052,HUB002,EVT006,230128,790413,2865,102829,12,673,666,627,147,12
INV00052,HUB002,EVT006,230128,790413,2865,102829,12,673,666,627,147,24
INV00052,HUB002,EVT006,230128,790413,2865,102829,12,673,666,627,147,36
INV00052,HUB002,EVT006,230128,790413,2865,102829,12,673,666,627,147,48
INV00052,HUB002,EVT006,230128,790413,2865,102829,12,673,666,627,147,72
INV00053,HUB003,EVT006,146272,502394,1821,65359,13,768,423,398,94,0
INV00053,HUB003,EVT006,146272,502394,1821,65359,13,768,423,398,94,3
INV00053,HUB003,EVT006,146272,502394,1821,65359,13,768,423,398,94,6
INV00053,HUB003,EVT006,146272,502394,1821,65359,13,768,423,398,94,12
INV00053,HUB003,EVT006,146272,502394,1821,65359,13,768,423,398,94,24
INV00053,HUB003,EVT006,146272,502394,1821,65359,13,768,423,398,94,36
INV00053,HUB003,EVT006,146272,502394,1821,65359,13,768,423,398,94,48
INV00053,HUB003,EVT006,146272,502394,1821,65359,13,768,423,398,94,72
INV00054,HUB004,EVT006,171103,587683,2130,76455,10,691,495,466,110,0
INV00054,HUB004,EVT006,171103,587683,2130,76455,10,691,495,466,110,3
INV00054,HUB004,EVT006,171103,587683,2130,76455,10,691,495,466,110,6
INV00054,HUB004,EVT006,171103,587683,2130,76455,10,691,495,466,110,12
INV00054,HUB004,EVT006,171103,587683,2130,76455,10,691,495,466,110,24
INV00054,HUB004,EVT006,171103,587683,2130,76455,10,691,495,466,110,36
INV00054,HUB004,EVT006,171103,587683,2130,76455,10,691,495,466,110,48
INV00054,HUB004,EVT006,171103,587683,2130,76455,10,691,495,466,110,72
INV00055,HUB005,EVT006,108246,371789,1348,48368,11,665,313,295,69,0
INV00055,HUB005,EVT006,108246,371789,1348,48368,11,665,313,295,69,3
INV00055,HUB005,EVT006,108246,371789,1348,48368,11,665,313,295,69,6
INV00055,HUB005,EVT006,108246,371789,1348,48368,11,665,313,295,69,12
INV00055,HUB005,EVT006,108246,371789,1348,48368,11,665,313,295,69,24
INV00055,HUB005,EVT006,108246,371789,1348,48368,11,665,313,295,69,36
INV00055,HUB005,EVT006,108246,371789,1348,48368,11,665,313,295,69,48
INV00055,HUB005,EVT006,108246,371789,1348,48368,11,665,313,295,69,72
INV00056,HUB006,EVT006,158905,545786,1978,71004,11,747,460,433,102,0
INV00056,HUB006,EVT006,158905,545786,1978,71004,11,747,460,433,102,3
INV00056,HUB006,EVT006,158905,545786,1978,71004,11,747,460,433,102,6
INV00056,HUB006,EVT006,158905,545786,1978,71004,11,747,460,433,102,12
INV00056,HUB006,EVT006,158905,545786,1978,71004,11,747,460,433,102,24
INV00056,HUB006,EVT006,158905,545786,1978,71004,11,747,460,433,102,36
INV00056,HUB006,EVT006,158905,545786,1978,71004,11,747,460,433,102,48
INV00056,HUB006,EVT006,158905,545786,1978,71004,11,747,460,433,102,72
INV00057,HUB007,EVT006,114432,393035,1425,51132,12,664,331,312,73,0
INV00057,HUB007,EVT006,114432,393035,1425,51132,12,664,331,312,73,3
INV00057,HUB007,EVT006,114432,393035,1425,51132,12,664,331,312,73,6
INV00057,HUB007,EVT006,114432,393035,1425,51132,12,664,331,312,73,12
INV00057,HUB007,EVT006,114432,393035,1425,51132,12,664,331,312,73,24
INV00057,HUB007,EVT006,114432,393035,1425,51132,12,664,331,312,73,36
INV00057,HUB007,EVT006,114432,393035,1425,51132,12,664,331,312,73,48
INV00057,HUB007,EVT006,114432,393035,1425,51132,12,664,331,312,73,72
INV00058,HUB008,EVT006,104320,358304,1299,46614,13,757,302,284,67,0
INV00058,HUB008,EVT006,104320,358304,1299,46614,13,757,302,284,67,3
INV00058,HUB008,EVT006,104320,358304,1299,46614,13,757,302,284,67,6
INV00058,HUB008,EVT006,104320,358304,1299,46614,13,757,302,284,67,12
INV00058,HUB008,EVT006,104320,358304,1299,46614,13,757,302,284,67,24
INV00058,HUB008,EVT006,104320,358304,1299,46614,13,757,302,284,67,36
INV00058,HUB008,EVT006,104320,358304,1299,46614,13,757,302,284,67,48
INV00058,HUB008,EVT006,104320,358304,1299,46614,13,757,302,284,67,72
INV00059,HUB009,EVT006,54670,187772,681,24428,9,707,158,149,35,0
INV00059,HUB009,EVT006,54670,187772,681,24428,9,707,158,149,35,3
INV00059,HUB009,EVT006,54670,187772,681,24428,9,707,158,149,35,6
INV00059,HUB009,EVT006,54670,187772,681,24428,9,707,158,149,35,12
INV00059,HUB009,EVT006,54670,187772,681,24428,9,707,158,149,35,24
INV00059,HUB009,EVT006,54670,187772,681,24428,9,707,158,149,35,36
INV00059,HUB009,EVT006,54670,187772,681,24428,9,707,158,149,35,48
INV00059,HUB009,EVT006,54670,187772,681,24428,9,707,158,149,35,72
INV00060,HUB010,EVT006,66236,227500,825,29597,8,723,192,180,42,0
INV00060,HUB010,EVT006,66236,227500,825,29597,8,723,192,180,42,3
INV00060,HUB010,EVT006,66236,227500,825,29597,8,723,192,180,42,6
INV00060,HUB010,EVT006,66236,227500,825,29597,8,723,192,180,42,12
INV00060,HUB010,EVT006,66236,227500,825,29597,8,723,192,180,42,24
INV00060,HUB010,EVT006,66236,227500,825,29597,8,723,192,180,42,36
INV00060,HUB010,EVT006,66236,227500,825,29597,8,723,192,180,42,48
INV00060,HUB010,EVT006,66236,227500,825,29597,8,723,192,180,42,72
INV00061,HUB001,EVT007,41605,145689,475,17948,11,733,105,108,27,0
INV00061,HUB001,EVT007,41605,145689,475,17948,11,733,105,108,27,3
INV00061,HUB001,EVT007,41605,145689,475,17948,11,733,105,108,27,6
INV00061,HUB001,EVT007,41605,145689,475,17948,11,733,105,108,27,12
INV00061,HUB001,EVT007,41605,145689,475,17948,11,733,105,108,27,24
INV00061,HUB001,EVT007,41605,145689,475,17948,11,733,105,108,27,36
INV00061,HUB001,EVT007,41605,145689,475,17948,11,733,105,108,27,48
INV00061,HUB001,EVT007,41605,145689,475,17948,11,733,105,108,27,72
INV00062,HUB002,EVT007,74537,261007,851,32155,9,763,187,193,48,0
INV00062,HUB002,EVT007,74537,261007,851,32155,9,763,187,193,48,3
INV00062,HUB002,EVT007,74537,261007,851,32155,9,763,187,193,48,6
INV00062,HUB002,EVT007,74537,261007,851,32155,9,763,187,193,48,12
INV00062,HUB002,EVT007,74537,261007,851,32155,9,763,187,193,48,24
INV00062,HUB002,EVT007,74537,261007,851,32155,9,763,187,193,48,36
INV00062,HUB002,EVT007,74537,261007,851,32155,9,763,187,193,48,48
INV00062,HUB002,EVT007,74537,261007,851,32155,9,763,187,193,48,72
INV00063,HUB003,EVT007,98936,346447,1129,42680,11,751,249,256,64,0
INV00063,HUB003,EVT007,98936,346447,1129,42680,11,751,249,256,64,3
INV00063,HUB003,EVT007,98936,346447,1129,42680,11,751,249,256,64,6
INV00063,HUB003,EVT007,98936,346447,1129,42680,11,751,249,256,64,12
INV00063,HUB003,EVT007,98936,346447,1129,42680,11,751,249,256,64,24
INV00063,HUB003,EVT007,98936,346447,1129,42680,11,751,249,256,64,36
INV00063,HUB003,EVT007,98936,346447,1129,42680,11,751,249,256,64,48
INV00063,HUB003,EVT007,98936,346447,1129,42680,11,751,249,256,64,72
INV00064,HUB004,EVT007,89534,313521,1022,38624,11,627,225,232,57,0
INV00064,HUB004,EVT007,89534,313521,1022,38624,11,627,225,232,57,3
INV00064,HUB004,EVT007,89534,313521,1022,38624,11,627,225,232,57,6
INV00064,HUB004,EVT007,89534,313521,1022,38624,11,627,225,232,57,12
INV00064,HUB004,EVT007,89534,313521,1022,38624,11,627,225,232,57,24
INV00064,HUB004,EVT007,89534,313521,1022,38624,11,627,225,232,57,36
INV00064,HUB004,EVT007,89534,313521,1022,38624,11,627,225,232,57,48
INV00064,HUB004,EVT007,89534,313521,1022,38624,11,627,225,232,57,72
INV00065,HUB005,EVT007,97764,342340,1116,42174,11,731,246,253,63,0
INV00065,HUB005,EVT007,97764,342340,1116,42174,11,731,246,253,63,3
INV00065,HUB005,EVT007,97764,342340,1116,42174,11,731,246,253,63,6
INV00065,HUB005,EVT007,97764,342340,1116,42174,11,731,246,253,63,12
INV00065,HUB005,EVT007,97764,342340,1116,42174,11,731,246,253,63,24
INV00065,HUB005,EVT007,97764,342340,1116,42174,11,731,246,253,63,36
INV00065,HUB005,EVT007,97764,342340,1116,42174,11,731,246,253,63,48
INV00065,HUB005,EVT007,97764,342340,1116,42174,11,731,246,253,63,72
INV00066,HUB006,EVT007,107093,375007,1222,46199,13,645,269,278,69,0
INV00066,HUB006,EVT007,107093,375007,1222,46199,13,645,269,278,69,3
INV00066,HUB006,EVT007,107093,375007,1222,46199,13,645,269,278,69,6
INV00066,HUB006,EVT007,107093,375007,1222,46199,13,645,269,278,69,12
INV00066,HUB006,EVT007,107093,375007,1222,46199,13,645,269,278,69,24
INV00066,HUB006,EVT007,107093,375007,1222,46199,13,645,269,278,69,36
INV00066,HUB006,EVT007,107093,375007,1222,46199,13,645,269,278,69,48
INV00066,HUB006,EVT007,107093,375007,1222,46199,13,645,269,278,69,72
INV00067,HUB007,EVT007,94688,331570,1081,40848,10,707,238,245,61,0
INV00067,HUB007,EVT007,94688,331570,1081,40848,10,707,238,245,61,3
INV00067,HUB007,EVT007,94688,331570,1081,40848,10,707,238,245,61,6
INV00067,HUB007,EVT007,94688,331570,1081,40848,10,707,238,245,61,12
INV00067,HUB007,EVT007,94688,331570,1081,40848,10,707,238,245,61,24
INV00067,HUB007,EVT007,94688,331570,1081,40848,10,707,238,245,61,36
INV00067,HUB007,EVT007,94688,331570,1081,40848,10,707,238,245,61,48
INV00067,HUB007,EVT007,94688,331570,1081,40848,10,707,238,245,61,72
INV00068,HUB008,EVT007,98965,346546,1130,42693,13,638,249,257,64,0
INV00068,HUB008,EVT007,98965,346546,1130,42693,13,638,249,257,64,3
INV00068,HUB008,EVT007,98965,346546,1130,42693,13,638,249,257,64,6
INV00068,HUB008,EVT007,98965,346546,1130,42693,13,638,249,257,64,12
INV00068,HUB008,EVT007,98965,346546,1130,42693,13,638,249,257,64,24
INV00068,HUB008,EVT007,98965,346546,1130,42693,13,638,249,257,64,36
INV00068,HUB008,EVT007,98965,346546,1130,42693,13,638,249,257,64,48
INV00068,HUB008,EVT007,98965,346546,1130,42693,13,638,249,257,64,72
INV00069,HUB009,EVT007,73680,258005,841,31785,13,741,185,191,47,0
INV00069,HUB009,EVT007,73680,258005,841,31785,13,741,185,191,47,3
INV00069,HUB009,EVT007,73680,258005,841,31785,13,741,185,191,47,6
INV00069,HUB009,EVT007,73680,258005,841,31785,13,741,185,191,47,12
INV00069,HUB009,EVT007,73680,258005,841,31785,13,741,185,191,47,24
INV00069,HUB009,EVT007,73680,258005,841,31785,13,741,185,191,47,36
INV00069,HUB009,EVT007,73680,258005,841,31785,13,741,185,191,47,48
INV00069,HUB009,EVT007,73680,258005,841,31785,13,741,185,191,47,72
INV00070,HUB010,EVT007,70146,245629,801,30260,12,713,176,182,45,0
INV00070,HUB010,EVT007,70146,245629,801,30260,12,713,176,182,45,3
INV00070,HUB010,EVT007,70146,245629,801,30260,12,713,176,182,45,6
INV00070,HUB010,EVT007,70146,245629,801,30260,12,713,176,182,45,12
INV00070,HUB010,EVT007,70146,245629,801,30260,12,713,176,182,45,24
INV00070,HUB010,EVT007,70146,245629,801,30260,12,713,176,182,45,36
INV00070,HUB010,EVT007,70146,245629,801,30260,12,713,176,182,45,48
INV00070,HUB010,EVT007,70146,245629,801,30260,12,713,176,182,45,72
INV00071,HUB001,EVT008,215619,745858,2618,94491,12,659,582,605,132,0
INV00071,HUB001,EVT008,215619,745858,2618,94491,12,659,582,605,132,3
INV00071,HUB001,EVT008,215619,745858,2618,94491,12,659,582,605,132,6
INV00071,HUB001,EVT008,215619,745858,2618,94491,12,659,582,605,132,12
INV00071,HUB001,EVT008,215619,745858,2618,94491,12,659,582,605,132,24
INV00071,HUB001,EVT008,215619,745858,2618,94491,12,659,582,605,132,36
INV00071,HUB001,EVT008,215619,745858,2618,94491,12,659,582,605,132,48
INV00071,HUB001,EVT008,215619,745858,2618,94491,12,659,582,605,132,72
INV00072,HUB002,EVT008,168703,583568,2049,73931,12,655,456,473,104,0
INV00072,HUB002,EVT008,168703,583568,2049,73931,12,655,456,473,104,3
INV00072,HUB002,EVT008,168703,583568,2049,73931,12,655,456,473,104,6
INV00072,HUB002,EVT008,168703,583568,2049,73931,12,655,456,473,104,12
INV00072,HUB002,EVT008,168703,583568,2049,73931,12,655,456,473,104,24
INV00072,HUB002,EVT008,168703,583568,2049,73931,12,655,456,473,104,36
INV00072,HUB002,EVT008,168703,583568,2049,73931,12,655,456,473,104,48
INV00072,HUB002,EVT008,168703,583568,2049,73931,12,655,456,473,104,72
INV00073,HUB003,EVT008,209223,723733,2541,91688,13,670,565,587,128,0
INV00073,HUB003,EVT008,209223,723733,2541,91688,13,670,565,587,128,3
INV00073,HUB003,EVT008,209223,723733,2541,91688,13,670,565,587,128,6
INV00073,HUB003,EVT008,209223,723733,2541,91688,13,670,565,587,128,12
INV00073,HUB003,EVT008,209223,723733,2541,91688,13,670,565,587,128,24
INV00073,HUB003,EVT008,209223,723733,2541,91688,13,670,565,587,128,36
INV00073,HUB003,EVT008,209223,723733,2541,91688,13,670,565,587,128,48
INV00073,HUB003,EVT008,209223,723733,2541,91688,13,670,565,587,128,72
INV00074,HUB004,EVT008,187228,647651,2274,82049,13,785,506,525,115,0
INV00074,HUB004,EVT008,187228,647651,2274,82049,13,785,506,525,115,3
INV00074,HUB004,EVT008,187228,647651,2274,82049,13,785,506,525,115,6
INV00074,HUB004,EVT008,187228,647651,2274,82049,13,785,506,525,115,12
INV00074,HUB004,EVT008,187228,647651,2274,82049,13,785,506,525,115,24
INV00074,HUB004,EVT008,187228,647651,2274,82049,13,785,506,525,115,36
INV00074,HUB004,EVT008,187228,647651,2274,82049,13,785,506,525,115,48
INV00074,HUB004,EVT008,187228,647651,2274,82049,13,785,506,525,115,72
INV00075,HUB005,EVT008,150628,521045,1829,66010,9,658,407,422,93,0
INV00075,HUB005,EVT008,150628,521045,1829,66010,9,658,407,422,93,3
INV00075,HUB005,EVT008,150628,521045,1829,66010,9,658,407,422,93,6
INV00075,HUB005,EVT008,150628,521045,1829,66010,9,658,407,422,93,12
INV00075,HUB005,EVT008,150628,521045,1829,66010,9,658,407,422,93,24
INV00075,HUB005,EVT008,150628,521045,1829,66010,9,658,407,422,93,36
INV00075,HUB005,EVT008,150628,521045,1829,66010,9,658,407,422,93,48
INV00075,HUB005,EVT008,150628,521045,1829,66010,9,658,407,422,93,72
INV00076,HUB006,EVT008,260812,902189,3167,114296,15,701,704,731,160,0
INV00076,HUB006,EVT008,260812,902189,3167,114296,15,701,704,731,160,3
INV00076,HUB006,EVT008,260812,902189,3167,114296,15,701,704,731,160,6
INV00076,HUB006,EVT008,260812,902189,3167,114296,15,701,704,731,160,12
INV00076,HUB006,EVT008,260812,902189,3167,114296,15,701,704,731,160,24
INV00076,HUB006,EVT008,260812,902189,3167,114296,15,701,704,731,160,36
INV00076,HUB006,EVT008,260812,902189,3167,114296,15,701,704,731,160,48
INV00076,HUB006,EVT008,260812,902189,3167,114296,15,701,704,731,160,72
INV00077,HUB007,EVT008,112560,389363,1367,49327,12,737,304,316,69,0
INV00077,HUB007,EVT008,112560,389363,1367,49327,12,737,304,316,69,3
INV00077,HUB007,EVT008,112560,389363,1367,49327,12,737,304,316,69,6
INV00077,HUB007,EVT008,112560,389363,1367,49327,12,737,304,316,69,12
INV00077,HUB007,EVT008,112560,389363,1367,49327,12,737,304,316,69,24
INV00077,HUB007,EVT008,112560,389363,1367,49327,12,737,304,316,69,36
INV00077,HUB007,EVT008,112560,389363,1367,49327,12,737,304,316,69,48
INV00077,HUB007,EVT008,112560,389363,1367,49327,12,737,304,316,69,72
INV00078,HUB008,EVT008,130476,451336,1584,57179,11,734,352,366,80,0
INV00078,HUB008,EVT008,130476,451336,1584,57179,11,734,352,366,80,3
INV00078,HUB008,EVT008,130476,451336,1584,57179,11,734,352,366,80,6
INV00078,HUB008,EVT008,130476,451336,1584,57179,11,734,352,366,80,12
INV00078,HUB008,EVT008,130476,451336,1584,57179,11,734,352,366,80,24
INV00078,HUB008,EVT008,130476,451336,1584,57179,11,734,352,366,80,36
INV00078,HUB008,EVT008,130476,451336,1584,57179,11,734,352,366,80,48
INV00078,HUB008,EVT008,130476,451336,1584,57179,11,734,352,366,80,72
INV00079,HUB009,EVT008,73486,254199,892,32204,8,600,198,206,45,0
INV00079,HUB009,EVT008,73486,254199,892,32204,8,600,198,206,45,3
INV00079,HUB009,EVT008,73486,254199,892,32204,8,600,198,206,45,6
INV00079,HUB009,EVT008,73486,254199,892,32204,8,600,198,206,45,12
INV00079,HUB009,EVT008,73486,254199,892,32204,8,600,198,206,45,24
INV00079,HUB009,EVT008,73486,254199,892,32204,8,600,198,206,45,36
INV00079,HUB009,EVT008,73486,254199,892,32204,8,600,198,206,45,48
INV00079,HUB009,EVT008,73486,254199,892,32204,8,600,198,206,45,72
INV00080,HUB010,EVT008,125685,434763,1526,55079,9,668,339,352,77,0
INV00080,HUB010,EVT008,125685,434763,1526,55079,9,668,339,352,77,3
INV00080,HUB010,EVT008,125685,434763,1526,55079,9,668,339,352,77,6
INV00080,HUB010,EVT008,125685,434763,1526,55079,9,668,339,352,77,12
INV00080,HUB010,EVT008,125685,434763,1526,55079,9,668,339,352,77,24
INV00080,HUB010,EVT008,125685,434763,1526,55079,9,668,339,352,77,36
INV00080,HUB010,EVT008,125685,434763,1526,55079,9,668,339,352,77,48
INV00080,HUB010,EVT008,125685,434763,1526,55079,9,668,339,352,77,72
INV00081,HUB001,EVT009,160038,558083,1920,70503,15,651,418,440,121,0
INV00081,HUB001,EVT009,160038,558083,1920,70503,15,651,418,440,121,3
INV00081,HUB001,EVT009,160038,558083,1920,70503,15,651,418,440,121,6
INV00081,HUB001,EVT009,160038,558083,1920,70503,15,651,418,440,121,12
INV00081,HUB001,EVT009,160038,558083,1920,70503,15,651,418,440,121,24
INV00081,HUB001,EVT009,160038,558083,1920,70503,15,651,418,440,121,36
INV00081,HUB001,EVT009,160038,558083,1920,70503,15,651,418,440,121,48
INV00081,HUB001,EVT009,160038,558083,1920,70503,15,651,418,440,121,72
INV00082,HUB002,EVT009,145571,507635,1746,64130,13,657,380,400,110,0
INV00082,HUB002,EVT009,145571,507635,1746,64130,13,657,380,400,110,3
INV00082,HUB002,EVT009,145571,507635,1746,64130,13,657,380,400,110,6
INV00082,HUB002,EVT009,145571,507635,1746,64130,13,657,380,400,110,12
INV00082,HUB002,EVT009,145571,507635,1746,64130,13,657,380,400,110,24
INV00082,HUB002,EVT009,145571,507635,1746,64130,13,657,380,400,110,36
INV00082,HUB002,EVT009,145571,507635,1746,64130,13,657,380,400,110,48
INV00082,HUB002,EVT009,145571,507635,1746,64130,13,657,380,400,110,72
INV00083,HUB003,EVT009,84722,295441,1016,37324,13,653,221,233,64,0
INV00083,HUB003,EVT009,84722,295441,1016,37324,13,653,221,233,64,3
INV00083,HUB003,EVT009,84722,295441,1016,37324,13,653,221,233,64,6
INV00083,HUB003,EVT009,84722,295441,1016,37324,13,653,221,233,64,12
INV00083,HUB003,EVT009,84722,295441,1016,37324,13,653,221,233,64,24
INV00083,HUB003,EVT009,84722,295441,1016,37324,13,653,221,233,64,36
INV00083,HUB003,EVT009,84722,295441,1016,37324,13,653,221,233,64,48
INV00083,HUB003,EVT009,84722,295441,1016,37324,13,653,221,233,64,72
INV00084,HUB004,EVT009,118156,412033,1417,52053,12,722,308,325,89,0
INV00084,HUB004,EVT009,118156,412033,1417,52053,12,722,308,325,89,3
INV00084,HUB004,EVT009,118156,412033,1417,52053,12,722,308,325,89,6
INV00084,HUB004,EVT009,118156,412033,1417,52053,12,722,308,325,89,12
INV00084,HUB004,EVT009,118156,412033,1417,52053,12,722,308,325,89,24
INV00084,HUB004,EVT009,118156,412033,1417,52053,12,722,308,325,89,36
INV00084,HUB004,EVT009,118156,412033,1417,52053,12,722,308,325,89,48
INV00084,HUB004,EVT009,118156,412033,1417,52053,12,722,308,325,89,72
INV00085,HUB005,EVT009,110563,385555,1326,48708,11,691,289,304,84,0
INV00085,HUB005,EVT009,110563,385555,1326,48708,11,691,289,304,84,3
INV00085,HUB005,EVT009,110563,385555,1326,48708,11,691,289,304,84,6
INV00085,HUB005,EVT009,110563,385555,1326,48708,11,691,289,304,84,12
INV00085,HUB005,EVT009,110563,385555,1326,48708,11,691,289,304,84,24
INV00085,HUB005,EVT009,110563,385555,1326,48708,11,691,289,304,84,36
INV00085,HUB005,EVT009,110563,385555,1326,48708,11,691,289,304,84,48
INV00085,HUB005,EVT009,110563,385555,1326,48708,11,691,289,304,84,72
INV00086,HUB006,EVT009,79544,277385,954,35043,13,675,208,219,60,0
INV00086,HUB006,EVT009,79544,277385,954,35043,13,675,208,219,60,3
INV00086,HUB006,EVT009,79544,277385,954,35043,13,675,208,219,60,6
INV00086,HUB006,EVT009,79544,277385,954,35043,13,675,208,219,60,12
INV00086,HUB006,EVT009,79544,277385,954,35043,13,675,208,219,60,24
INV00086,HUB006,EVT009,79544,277385,954,35043,13,675,208,219,60,36
INV00086,HUB006,EVT009,79544,277385,954,35043,13,675,208,219,60,48
INV00086,HUB006,EVT009,79544,277385,954,35043,13,675,208,219,60,72
INV00087,HUB007,EVT009,85836,299328,1030,37815,12,615,224,236,65,0
INV00087,HUB007,EVT009,85836,299328,1030,37815,12,615,224,236,65,3
INV00087,HUB007,EVT009,85836,299328,1030,37815,12,615,224,236,65,6
INV00087,HUB007,EVT009,85836,299328,1030,37815,12,615,224,236,65,12
INV00087,HUB007,EVT009,85836,299328,1030,37815,12,615,224,236,65,24
INV00087,HUB007,EVT009,85836,299328,1030,37815,12,615,224,236,65,36
INV00087,HUB007,EVT009,85836,299328,1030,37815,12,615,224,236,65,48
INV00087,HUB007,EVT009,85836,299328,1030,37815,12,615,224,236,65,72
INV00088,HUB008,EVT009,85450,297980,1025,37644,10,769,223,235,65,0
INV00088,HUB008,EVT009,85450,297980,1025,37644,10,769,223,235,65,3
INV00088,HUB008,EVT009,85450,297980,1025,37644,10,769,223,235,65,6
INV00088,HUB008,EVT009,85450,297980,1025,37644,10,769,223,235,65,12
INV00088,HUB008,EVT009,85450,297980,1025,37644,10,769,223,235,65,24
INV00088,HUB008,EVT009,85450,297980,1025,37644,10,769,223,235,65,36
INV00088,HUB008,EVT009,85450,297980,1025,37644,10,769,223,235,65,48
INV00088,HUB008,EVT009,85450,297980,1025,37644,10,769,223,235,65,72
INV00089,HUB009,EVT009,70422,245574,845,31024,8,701,184,194,53,0
INV00089,HUB009,EVT009,70422,245574,845,31024,8,701,184,194,53,3
INV00089,HUB009,EVT009,70422,245574,845,31024,8,701,184,194,53,6
INV00089,HUB009,EVT009,70422,245574,845,31024,8,701,184,194,53,12
INV00089,HUB009,EVT009,70422,245574,845,31024,8,701,184,194,53,24
INV00089,HUB009,EVT009,70422,245574,845,31024,8,701,184,194,53,36
INV00089,HUB009,EVT009,70422,245574,845,31024,8,701,184,194,53,48
INV00089,HUB009,EVT009,70422,245574,845,31024,8,701,184,194,53,72
INV00090,HUB010,EVT009,46697,162843,560,20572,8,622,122,128,35,0
INV00090,HUB010,EVT009,46697,162843,560,20572,8,622,122,128,35,3
